TIPO_GRUPO,NOMBRE_MASACRE,MUNICIPIO,DEPARTAMENTO,LATITUDE,LONGITUDE,IMAGENES,URL,FECHA,GRUPO_ARMADO,ANIO
PARAMILITARES,CAPACA,ZAMBRANO,BOLIVAR,9.75,-74.833333,http://rutasdelconflicto.com/admin/imagenes/capaca.jpg,http://rutasdelconflicto.com/interna.php?masacre=197,8/16/1999,PARAMILITARES DEL BLOQUE MONTES DE MARÍA (1997  - 2005),1999
PARAMILITARES,MAMPUJÁN Y LAS BRISAS,MARÍA LA BAJA,BOLIVAR,9.999282,-75.232315,http://rutasdelconflicto.com/admin/imagenes/mampujan.jpg,http://rutasdelconflicto.com/interna.php?masacre=247,3/08/2000,PARAMILITARES DEL BLOQUE MONTES DE MARÍA (1997  - 2005),2000
PARAMILITARES,LAS PALMAS - BOLÍVAR,SAN JACINTO,BOLIVAR,9.849127,-75.016022,http://rutasdelconflicto.com/admin/imagenes/las_palmas.jpg,http://rutasdelconflicto.com/interna.php?masacre=248,9/08/1999,PARAMILITARES DEL BLOQUE MONTES DE MARÍA (1997  - 2005),1999
PARAMILITARES,LIBERTAD 1997,SAN ONOFRE,SUCRE,9.908783,-75.589249,http://rutasdelconflicto.com/admin/imagenes/libertad1.jpg,http://rutasdelconflicto.com/interna.php?masacre=249,3/08/1997,PARAMILITARES DEL BLOQUE MONTES DE MARÍA (1997  - 2005),1997
PARAMILITARES,LIBERTAD 2000,SAN ONOFRE,SUCRE,9.906289,-75.585687,http://rutasdelconflicto.com/admin/imagenes/libertad2.jpg,http://rutasdelconflicto.com/interna.php?masacre=250,6/08/2000,PARAMILITARES DEL BLOQUE MONTES DE MARÍA (1997  - 2005),2000
PARAMILITARES,SABANALARGA 2006,SABANALARGA,ANTIOQUIA,6.853,-75.821,http://rutasdelconflicto.com/admin/imagenes/tercerasabanalarga.jpg,http://rutasdelconflicto.com/interna.php?masacre=50,2/11/2006,PARAMILITARES DEL BLOQUE NOROCCIDENTE ANTIOQUEÑO (2000  - 2005),2006
PARAMILITARES,PEQUE 2001,PEQUE,ANTIOQUIA,7.021835,-75.909154,http://rutasdelconflicto.com/admin/imagenes/peque2001.jpg,http://rutasdelconflicto.com/interna.php?masacre=122,7/04/2001,PARAMILITARES DEL BLOQUE NOROCCIDENTE ANTIOQUEÑO (2000  - 2005),2001
PARAMILITARES,HELICONIA,HELICONIA,ANTIOQUIA,6.216500372,-75.73322296,http://rutasdelconflicto.com/admin/imagenes/heliconia(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=214,10/11/1999,PARAMILITARES DEL BLOQUE NOROCCIDENTE ANTIOQUEÑO (2000  - 2005),1999
PARAMILITARES,SANTA FE DE ANTIOQUIA,SANTA FE DE ANTIOQUIA,ANTIOQUIA,6.489983333,-75.94831467,http://rutasdelconflicto.com/admin/imagenes/santafedeantioquia.jpg,http://rutasdelconflicto.com/interna.php?masacre=385,12/08/1996,PARAMILITARES DEL BLOQUE NOROCCIDENTE ANTIOQUEÑO (2000  - 2005),1996
PARAMILITARES,SABANALARGA 1998,SABANALARGA,ANTIOQUIA,7.025339,-75.793404,http://rutasdelconflicto.com/admin/imagenes/sabanalarga1998.jpg,http://rutasdelconflicto.com/interna.php?masacre=667,7/12/1998,PARAMILITARES DEL BLOQUE NOROCCIDENTE ANTIOQUEÑO (2000  - 2005),1998
PARAMILITARES,MIRAFLORES,MIRAFLORES,GUAVIARE,1.33622,-71.951265,http://rutasdelconflicto.com/admin/imagenes/miraflores.jpg,http://rutasdelconflicto.com/interna.php?masacre=31,10/17/1997,AUTODEFENSAS CAMPESINAS DE META Y VICHADA - 'CARRANCEROS' (1994  - 2005),1997
PARAMILITARES,MAPIRIPÁN 1997,MAPIRIPÁN,META,2.901896,-72.176327,http://rutasdelconflicto.com/admin/imagenes/MapiripanJuanCarlosSierra.jpeg,http://rutasdelconflicto.com/interna.php?masacre=88,7/12/1997,AUTODEFENSAS CAMPESINAS DE META Y VICHADA - 'CARRANCEROS' (1994  - 2005),1997
PARAMILITARES,EL PLANCHÓN,CUMARIBO,VICHADA,4.245073,-70.329194,http://rutasdelconflicto.com/admin/imagenes/sextaelplanchon.jpg,http://rutasdelconflicto.com/interna.php?masacre=123,7/05/1998,AUTODEFENSAS CAMPESINAS DE META Y VICHADA - 'CARRANCEROS' (1994  - 2005),1998
PARAMILITARES,MIRAFLORES - 18 DE OCTUBRE DE 1997,MIRAFLORES,GUAVIARE,1.331994,-71.95468,http://rutasdelconflicto.com/admin/imagenes/guaviarejuancarlossierra.jpeg,http://rutasdelconflicto.com/interna.php?masacre=327,10/18/1997,AUTODEFENSAS CAMPESINAS DE META Y VICHADA - 'CARRANCEROS' (1994  - 2005),1997
PARAMILITARES,SAN TEODORO,LA PRIMAVERA,VICHADA,5.357879611,-70.45274734,http://rutasdelconflicto.com/admin/imagenes/santeodoro.jpg,http://rutasdelconflicto.com/interna.php?masacre=533,5/03/1999,AUTODEFENSAS CAMPESINAS DE META Y VICHADA - 'CARRANCEROS' (1994  - 2005),1999
PARAMILITARES,EL ARO,ITUANGO,ANTIOQUIA,7.25055,-75.51831,http://rutasdelconflicto.com/admin/imagenes/elaro.jpg,http://rutasdelconflicto.com/interna.php?masacre=25,10/22/1997,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1997
PARAMILITARES,DABEIBA,DABEIBA,ANTIOQUIA,6.999739,-76.268055,http://rutasdelconflicto.com/admin/imagenes/dabeiba.jpg,http://rutasdelconflicto.com/interna.php?masacre=26,11/23/1997,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1997
PARAMILITARES,MUTATÁ - MARZO DE 1996,MUTATA,ANTIOQUIA,7.372852,-76.714024,http://rutasdelconflicto.com/admin/imagenes/mutata(2).jpg,http://rutasdelconflicto.com/interna.php?masacre=38,3/03/1996,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1996
PARAMILITARES,ESTADOS UNIDOS I,BECERRIL,CESAR,9.706857,-73.273758,http://rutasdelconflicto.com/admin/imagenes/EstadosUnidos2JuanCarlosSierra.jpeg,http://rutasdelconflicto.com/interna.php?masacre=87,11/16/1998,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1998
PARAMILITARES,MAPIRIPÁN 1997,MAPIRIPÁN,META,2.901896,-72.176327,http://rutasdelconflicto.com/admin/imagenes/MapiripanJuanCarlosSierra.jpeg,http://rutasdelconflicto.com/interna.php?masacre=88,7/12/1997,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1997
PARAMILITARES,CAÑO JABÓN,MAPIRIPÁN,META,2.86666,-71.76665,http://rutasdelconflicto.com/admin/imagenes/CanoJabonSemana.jpeg,http://rutasdelconflicto.com/interna.php?masacre=93,5/04/1998,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1998
PARAMILITARES,LA GRANJA,ITUANGO,ANTIOQUIA,7.19406176,-75.8921814,http://rutasdelconflicto.com/admin/imagenes/sextalagranja.jpg,http://rutasdelconflicto.com/interna.php?masacre=120,6/11/1996,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1996
PARAMILITARES,VEGACHÍ 1997,VEGACHÍ,ANTIOQUIA,6.82497,-74.757111,http://rutasdelconflicto.com/admin/imagenes/vegachi1997.jpg,http://rutasdelconflicto.com/interna.php?masacre=217,2/28/1997,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1997
PARAMILITARES,FRONTINO,FRONTINO,ANTIOQUIA,6.78326208,-76.2490654,http://rutasdelconflicto.com/admin/imagenes/frontino.JPG,http://rutasdelconflicto.com/interna.php?masacre=219,11/07/1996,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1996
PARAMILITARES,DONMATÍAS,DONMATÍAS Y SAN PEDRO DE LOS MILAGROS,ANTIOQUIA,6.486060407,-75.39505005,http://rutasdelconflicto.com/admin/imagenes/donmatias.jpg,http://rutasdelconflicto.com/interna.php?masacre=314,7/25/1997,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1997
PARAMILITARES,ACANDÍ,ACANDÍ,CHOCO,8.514052985,-77.28066444,http://rutasdelconflicto.com/admin/imagenes/acandisemana.jpeg,http://rutasdelconflicto.com/interna.php?masacre=377,11/04/1995,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1995
PARAMILITARES,JURADÓ 1996,JURADÓ,CHOCO,6.934266,-77.651078,http://rutasdelconflicto.com/admin/imagenes/jurado(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=378,5/11/1996,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1996
PARAMILITARES,RIOSUCIO - CHOCÓ - OCTUBRE DE 1996,RIOSUCIO,CHOCO,7.44605,-77.114424,http://rutasdelconflicto.com/admin/imagenes/riosuciojosealejandrocastano(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=381,10/06/1996,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1996
PARAMILITARES,RIOSUCIO - CHOCÓ - DICIEMBRE DE 1996,RIOSUCIO,CHOCO,7.440943,-77.110489,http://rutasdelconflicto.com/admin/imagenes/RiosucioAlcaldia(2).jpg,http://rutasdelconflicto.com/interna.php?masacre=383,12/20/1996,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1996
PARAMILITARES,CODAZZI - SEPTIEMBRE DE 1996,AGUSTÍN CODAZZI,CESAR,10.033333,-73.233333,http://rutasdelconflicto.com/admin/imagenes/codazzi(5).jpg,http://rutasdelconflicto.com/interna.php?masacre=431,9/23/1996,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1996
PARAMILITARES,MEDIA LUNA,SAN DIEGO,CESAR,9.522725,-73.687466,http://rutasdelconflicto.com/admin/imagenes/sandiego.jpg,http://rutasdelconflicto.com/interna.php?masacre=432,10/27/1996,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1996
PARAMILITARES,SANTA ROSA DE LIMA - 1997,FUNDACIÓN,MAGDALENA,10.399481,-74.115187,http://rutasdelconflicto.com/admin/imagenes/fundacion2.jpg,http://rutasdelconflicto.com/interna.php?masacre=520,3/05/1997,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1997
PARAMILITARES,PIVIJAY - 1996,PIVIJAY,MAGDALENA,10.46350466,-74.61227417,http://rutasdelconflicto.com/admin/imagenes/pivijay.jpg,http://rutasdelconflicto.com/interna.php?masacre=564,9/01/1996,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1996
PARAMILITARES,MEDIA LUNA - MAGDALENA,PIVIJAY,MAGDALENA,10.51414255,-74.5010376,http://rutasdelconflicto.com/admin/imagenes/pivijay(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=565,12/18/1996,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1996
PARAMILITARES,PUEBLO BELLO 1995,TURBO,ANTIOQUIA,8.100189,-76.717384,http://rutasdelconflicto.com/admin/imagenes/turbopaolacastano(2).jpeg,http://rutasdelconflicto.com/interna.php?masacre=615,5/28/1995,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1995
PARAMILITARES,TURBO - MAYO DE 1995,TURBO,ANTIOQUIA,8.090502,-76.720131,http://rutasdelconflicto.com/admin/imagenes/turbopaolacastano(3).jpeg,http://rutasdelconflicto.com/interna.php?masacre=616,5/14/1995,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1995
PARAMILITARES,NECOCLÍ - JUNIO DE 1994,NECOCLÍ,ANTIOQUIA,8.549109,-76.659693,http://rutasdelconflicto.com/admin/imagenes/NecocliDanielReinaRomero.jpeg,http://rutasdelconflicto.com/interna.php?masacre=634,6/09/1994,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1994
PARAMILITARES,NECOCLÍ - DICIEMBRE DE 1994,NECOCLÍ,ANTIOQUIA,8.433404,-76.781744,http://rutasdelconflicto.com/admin/imagenes/NecocliDanielReinaRomero(1).jpeg,http://rutasdelconflicto.com/interna.php?masacre=635,12/12/1994,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1994
PARAMILITARES,URRAO 1994,URRAO,ANTIOQUIA,6.3211,-76.132904,http://rutasdelconflicto.com/admin/imagenes/UrraoLeonDarioPelaez.jpeg,http://rutasdelconflicto.com/interna.php?masacre=636,11/30/1994,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1994
PARAMILITARES,CHIGORODÓ 1996,CHIGORODÓ,ANTIOQUIA,7.670334,-76.68261,http://rutasdelconflicto.com/admin/imagenes/ChigorodoNataliaBotero(1).jpeg,http://rutasdelconflicto.com/interna.php?masacre=637,6/29/1996,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1996
PARAMILITARES,DABEIBA 1996,DABEIBA,ANTIOQUIA,6.999612,-76.268084,http://rutasdelconflicto.com/admin/imagenes/DabeibaNataliaBotero.jpg,http://rutasdelconflicto.com/interna.php?masacre=638,11/28/1996,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1996
PARAMILITARES,CAICEDO,CAICEDO,ANTIOQUIA,6.404866,-75.982231,http://rutasdelconflicto.com/admin/imagenes/caicedo.JPG,http://rutasdelconflicto.com/interna.php?masacre=670,4/20/1996,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1996
PARAMILITARES,SANTA ROSA DE OSOS 1996,SANTA ROSA DE OSOS,ANTIOQUIA,6.649603,-75.462052,http://rutasdelconflicto.com/admin/imagenes/santarosadeosos1996.jpg,http://rutasdelconflicto.com/interna.php?masacre=671,4/30/1996,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1996
PARAMILITARES,SONSÓN 1996,SONSÓN,ANTIOQUIA,5.712629,-75.19756,http://rutasdelconflicto.com/admin/imagenes/sonsonotro.jpg,http://rutasdelconflicto.com/interna.php?masacre=672,8/24/1996,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1996
PARAMILITARES,SANTUARIO,SANTUARIO,ANTIOQUIA,6.138421,-75.264257,http://rutasdelconflicto.com/admin/imagenes/santuario.jpg,http://rutasdelconflicto.com/interna.php?masacre=673,11/28/1996,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1996
PARAMILITARES,SANTO DOMINGO - JULIO 1997,SANTO DOMINGO,ANTIOQUIA,6.472586,-75.164879,http://rutasdelconflicto.com/admin/imagenes/santodomingouno.jpg,http://rutasdelconflicto.com/interna.php?masacre=685,7/10/1997,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1997
PARAMILITARES,SAN PEDRO DE LOS MILAGROS,SAN PEDRO DE LOS MILAGROS,ANTIOQUIA,6.462863,-75.556511,http://rutasdelconflicto.com/admin/imagenes/sanpedrodeuraba.jpg,http://rutasdelconflicto.com/interna.php?masacre=687,3/09/1997,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1997
PARAMILITARES,SANTO DOMINGO - OCTUBRE 1997,SANTO DOMINGO,ANTIOQUIA,6.536502,-75.134836,http://rutasdelconflicto.com/admin/imagenes/santodomingouno(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=695,10/04/1997,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1997
PARAMILITARES,PEQUE 1997,PEQUE,ANTIOQUIA,7.021676,-75.909275,http://rutasdelconflicto.com/admin/imagenes/peque1997.jpg,http://rutasdelconflicto.com/interna.php?masacre=697,12/06/1997,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1997
PARAMILITARES,LIBORINA,LIBORINA,ANTIOQUIA,6.723427,-75.788415,http://rutasdelconflicto.com/admin/imagenes/liborina.JPG,http://rutasdelconflicto.com/interna.php?masacre=728,5/11/1998,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1998
PARAMILITARES,SAN PEDRO DE URABÁ,SAN PEDRO DE URABÁ,ANTIOQUIA,8.28556,-76.384614,http://rutasdelconflicto.com/admin/imagenes/sanpedrodeuraba(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=741,11/29/1994,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (1994  - 1997),1994
PARAMILITARES,EL NILO,CALOTO,CAUCA,3.06503155,-76.34817839,http://rutasdelconflicto.com/admin/imagenes/calotoelnilo.jpg,http://rutasdelconflicto.com/interna.php?masacre=39,12/16/1991,PARAMILITARES DE FIDEL CASTAÑO (1982  - 1994),1991
PARAMILITARES,CAÑAVERAL Y ALTOS DE MANILA,REMEDIOS,ANTIOQUIA,7.166726183,-74.5832634,http://rutasdelconflicto.com/admin/imagenes/canaveralyaltosdemanila.jpg,http://rutasdelconflicto.com/interna.php?masacre=45,8/04/1983,PARAMILITARES DE FIDEL CASTAÑO (1982  - 1994),1983
PARAMILITARES,SEGOVIA Y LA CRUZADA,SEGOVIA Y REMEDIOS,ANTIOQUIA,7.066439157,-74.70003605,http://rutasdelconflicto.com/admin/imagenes/segoviaylacruzada(1).jpg,http://rutasdelconflicto.com/interna.php?masacre=46,11/11/1988,PARAMILITARES DE FIDEL CASTAÑO (1982  - 1994),1988
PARAMILITARES,LA MEJOR ESQUINA,BUENAVENTURA,CORDOBA,8.713395043,-75.6583786,http://rutasdelconflicto.com/admin/imagenes/la_mejor_esquina.jpg,http://rutasdelconflicto.com/interna.php?masacre=79,4/03/1988,PARAMILITARES DE FIDEL CASTAÑO (1982  - 1994),1988
PARAMILITARES,EL TOMATE,SAN PEDRO DE URABÁ,ANTIOQUIA,8.268573093,-76.37969971,http://rutasdelconflicto.com/admin/imagenes/SanPEdroUrabaAlcaldia.jpg,http://rutasdelconflicto.com/interna.php?masacre=81,8/30/1988,PARAMILITARES DE FIDEL CASTAÑO (1982  - 1994),1988
PARAMILITARES,HONDURAS Y LA NEGRA,TURBO,ANTIOQUIA,7.99854723,-76.63478851,http://rutasdelconflicto.com/admin/imagenes/sextahondurasylanegra.jpg,http://rutasdelconflicto.com/interna.php?masacre=116,3/04/1988,PARAMILITARES DE FIDEL CASTAÑO (1982  - 1994),1988
PARAMILITARES,PUNTA COQUITOS,TURBO,ANTIOQUIA,7.469879,-76.762419,http://rutasdelconflicto.com/admin/imagenes/sextapuntacoquitos.jpg,http://rutasdelconflicto.com/interna.php?masacre=118,4/11/1988,PARAMILITARES DE FIDEL CASTAÑO (1982  - 1994),1988
PARAMILITARES,PUEBLO BELLO 1990,TURBO,ANTIOQUIA,8.105288,-76.726383,http://rutasdelconflicto.com/admin/imagenes/sextapueblobellonoventa.jpg,http://rutasdelconflicto.com/interna.php?masacre=121,1/14/1990,PARAMILITARES DE FIDEL CASTAÑO (1982  - 1994),1990
PARAMILITARES,UNGUÍA,UNGUÍA,CHOCO,8.050008867,-77.10033417,http://rutasdelconflicto.com/admin/imagenes/unguiaalcaldia.jpg,http://rutasdelconflicto.com/interna.php?masacre=376,2/27/1990,PARAMILITARES DE FIDEL CASTAÑO (1982  - 1994),1990
PARAMILITARES,RINCÓN DE LA VIEJA,MONTERÍA,CORDOBA,8.61658,-76.166596,http://rutasdelconflicto.com/admin/imagenes/pueblobujo.jpg,http://rutasdelconflicto.com/interna.php?masacre=502,11/26/1989,PARAMILITARES DE FIDEL CASTAÑO (1982  - 1994),1989
PARAMILITARES,TURBO - FEBRERO DE 1988,TURBO,ANTIOQUIA,8.09968,-76.737455,http://rutasdelconflicto.com/admin/imagenes/turbopaolacastano.jpeg,http://rutasdelconflicto.com/interna.php?masacre=613,2/17/1988,PARAMILITARES DE FIDEL CASTAÑO (1982  - 1994),1988
PARAMILITARES,TURBO - OCTUBRE 1993,TURBO,ANTIOQUIA,7.932415,-76.713287,http://rutasdelconflicto.com/admin/imagenes/turbopaolacastano(1).jpeg,http://rutasdelconflicto.com/interna.php?masacre=614,10/25/1993,PARAMILITARES DE FIDEL CASTAÑO (1982  - 1994),1993
PARAMILITARES,GUATAPURÍ Y ROMERAL,CHIGORODÓ,ANTIOQUIA,7.670333,-76.683909,http://rutasdelconflicto.com/admin/imagenes/chigorodonataliabotero.jpeg,http://rutasdelconflicto.com/interna.php?masacre=617,3/17/1990,PARAMILITARES DE FIDEL CASTAÑO (1982  - 1994),1990
PARAMILITARES,NECOCLÍ,NECOCLÍ,ANTIOQUIA,8.433446,-76.782252,http://rutasdelconflicto.com/admin/imagenes/necoclidanielreinaromero.jpeg,http://rutasdelconflicto.com/interna.php?masacre=618,3/22/1990,PARAMILITARES DE FIDEL CASTAÑO (1982  - 1994),1990
PARAMILITARES,CHIGORODÓ 1988,CHIGORODÓ,ANTIOQUIA,7.654937,-76.675228,http://rutasdelconflicto.com/admin/imagenes/ChigorodoNataliaBotero.jpeg,http://rutasdelconflicto.com/interna.php?masacre=633,3/02/1988,PARAMILITARES DE FIDEL CASTAÑO (1982  - 1994),1988
PARAMILITARES,SAN ROQUE - ANTIOQUIA,SAN ROQUE,ANTIOQUIA,6.517251,-74.904724,http://rutasdelconflicto.com/admin/imagenes/sanroque.jpg,http://rutasdelconflicto.com/interna.php?masacre=723,2/28/1989,PARAMILITARES DE FIDEL CASTAÑO (1982  - 1994),1989
PARAMILITARES,REMEDIOS 1989,REMEDIOS,ANTIOQUIA,6.949943,-74.749973,http://rutasdelconflicto.com/admin/imagenes/remedios1989.jpg,http://rutasdelconflicto.com/interna.php?masacre=724,3/14/1989,PARAMILITARES DE FIDEL CASTAÑO (1982  - 1994),1989
PARAMILITARES,VALDIVIA 1989,VALDIVIA,ANTIOQUIA,7.285552,-75.395118,http://rutasdelconflicto.com/admin/imagenes/valdivia1989.jpg,http://rutasdelconflicto.com/interna.php?masacre=725,12/16/1989,PARAMILITARES DE FIDEL CASTAÑO (1982  - 1994),1989
PARAMILITARES,LAS NUBES,VALENCIA,CORDOBA,8.350658,-76.165663,http://rutasdelconflicto.com/admin/imagenes/lasnubes.jpg,http://rutasdelconflicto.com/interna.php?masacre=731,4/01/1988,PARAMILITARES DE FIDEL CASTAÑO (1982  - 1994),1988
PARAMILITARES,EL TIGRE  - LAGARTOS,AMALFI,ANTIOQUIA,6.863467,-74.803195,http://rutasdelconflicto.com/admin/imagenes/lagartos.jpg,http://rutasdelconflicto.com/interna.php?masacre=737,8/04/1982,PARAMILITARES DE FIDEL CASTAÑO (1982  - 1994),1982
PARAMILITARES,CAÑO BLANCO,FUENTE DE ORO,META,3.466667,-73.616667,http://rutasdelconflicto.com/admin/imagenes/fuente_de_oro.jpg,http://rutasdelconflicto.com/interna.php?masacre=99,11/24/1997,PARAMILITARES DEL BLOQUE CENTAUROS (1997  - 2005),1997
PARAMILITARES,PALMERAS DE SANTANA,VILLAVICENCIO,META,4.126258,-73.606194,http://rutasdelconflicto.com/admin/imagenes/palmeras_ok.jpg,http://rutasdelconflicto.com/interna.php?masacre=108,1/15/1998,PARAMILITARES DEL BLOQUE CENTAUROS (1997  - 2005),1998
PARAMILITARES,BUENAVISTA,VILLAVICENCIO,META,4.169283,-73.680109,http://rutasdelconflicto.com/admin/imagenes/buenavista_ok.jpg,http://rutasdelconflicto.com/interna.php?masacre=109,6/12/2001,PARAMILITARES DEL BLOQUE CENTAUROS (1997  - 2005),2001
PARAMILITARES,LA RELIQUIA,VILLAVICENCIO,META,4.130367,-73.609042,http://rutasdelconflicto.com/admin/imagenes/reliquia_ok.jpg,http://rutasdelconflicto.com/interna.php?masacre=110,8/14/2001,PARAMILITARES DEL BLOQUE CENTAUROS (1997  - 2005),2001
PARAMILITARES,CHIPAQUE,CHIPAQUE,CUNDINAMARCA,4.45,-74.05,http://rutasdelconflicto.com/admin/imagenes/chipaque_ok.jpg,http://rutasdelconflicto.com/interna.php?masacre=111,11/22/2001,PARAMILITARES DEL BLOQUE CENTAUROS (1997  - 2005),2001
PARAMILITARES,POLIDEPORTIVO LA VICTORIA,VILLAVICENCIO,META,4.142652,-73.636744,http://rutasdelconflicto.com/admin/imagenes/polideportivo_ok.jpg,http://rutasdelconflicto.com/interna.php?masacre=112,9/14/2004,PARAMILITARES DEL BLOQUE CENTAUROS (1997  - 2005),2004
PARAMILITARES,EL PLANCHÓN,CUMARIBO,VICHADA,4.245073,-70.329194,http://rutasdelconflicto.com/admin/imagenes/sextaelplanchon.jpg,http://rutasdelconflicto.com/interna.php?masacre=123,7/05/1998,PARAMILITARES DEL BLOQUE CENTAUROS (1997  - 2005),1998
PARAMILITARES,GUACAVÍA,CUMARAL,META,4.28811,-73.519432,http://rutasdelconflicto.com/admin/imagenes/guacavia_ok.jpg,http://rutasdelconflicto.com/interna.php?masacre=159,1/23/2002,PARAMILITARES DEL BLOQUE CENTAUROS (1997  - 2005),2002
PARAMILITARES,CAÑO RAYADO,PUERTO LLERAS,META,3.268933,-73.377357,http://rutasdelconflicto.com/admin/imagenes/cano_rayado_ok.jpg,http://rutasdelconflicto.com/interna.php?masacre=160,8/20/2003,PARAMILITARES DEL BLOQUE CENTAUROS (1997  - 2005),2003
PARAMILITARES,EL VISO,MANÍ,CASANARE,4.779244,-72.249703,http://rutasdelconflicto.com/admin/imagenes/el_viso_ok.jpg,http://rutasdelconflicto.com/interna.php?masacre=288,1/12/2005,PARAMILITARES DEL BLOQUE CENTAUROS (1997  - 2005),2005
PARAMILITARES,PUERTO ESPERANZA,EL CASTILLO,META,3.61888,-73.857344,http://rutasdelconflicto.com/admin/imagenes/el_castillo_ok.jpg,http://rutasdelconflicto.com/interna.php?masacre=292,4/15/1998,PARAMILITARES DEL BLOQUE CENTAUROS (1997  - 2005),1998
PARAMILITARES,MAPIRIPÁN - 2002,MAPIRIPÁN,META,2.901932,-72.17424,http://rutasdelconflicto.com/admin/imagenes/mapiripan_ok.jpg,http://rutasdelconflicto.com/interna.php?masacre=294,10/16/2002,PARAMILITARES DEL BLOQUE CENTAUROS (1997  - 2005),2002
PARAMILITARES,LEJANÍAS,LEJANÍAS,META,3.526806,-74.023222,http://rutasdelconflicto.com/admin/imagenes/lejanias_ok.jpg,http://rutasdelconflicto.com/interna.php?masacre=295,9/09/1998,PARAMILITARES DEL BLOQUE CENTAUROS (1997  - 2005),1998
PARAMILITARES,PUERTO CONCORDIA,PUERTO CONCORDIA,META,2.683333,-72.766667,http://rutasdelconflicto.com/admin/imagenes/puerto_concordia_ok.jpg,http://rutasdelconflicto.com/interna.php?masacre=296,9/11/2001,PARAMILITARES DEL BLOQUE CENTAUROS (1997  - 2005),2001
PARAMILITARES,SAN JOSÉ DEL GUAVIARE 1997,SAN JOSÉ DEL GUAVIARE Y EL RETORNO,GUAVIARE,2.568738,-72.629612,http://rutasdelconflicto.com/admin/imagenes/sanjoseguaviareleondariopelaez2(1).jpeg,http://rutasdelconflicto.com/interna.php?masacre=328,11/11/1997,PARAMILITARES DEL BLOQUE CENTAUROS (1997  - 2005),1997
